sha,issues,change_type,name,additions,removals,context,message
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,examples/src/main/java/org/apache/mahout/clustering/syntheticcontrol/meanshift/Job.java,1,1,6,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,integration/src/main/java/org/apache/mahout/clustering/conversion/meanshift/InputDriver.java,2,2,12,9
a99ce3c8370e029bd5df4b6d2a7bbe9e2f01a607,1017,M,integration/src/main/java/org/apache/mahout/clustering/conversion/meanshift/InputMapper.java,10,6,23,9
cf8fec97f253a2e60db4d853231311320f612422,1292,M,integration/src/test/java/org/apache/mahout/text/SequenceFilesFromLuceneStorageDriverTest.java,4,2,12,4
41acc3f8ba9fae40948dfb7687dad80bea36a607,479,M,core/src/main/java/org/apache/mahout/classifier/sgd/ModelDissector.java,14,0,6,4
ae78fc3ded0f6bea3e98218fdf94b6435f81ce1d,195,M,core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/slopeone/MemoryDiffStorage.java,9,8,10,4
ae78fc3ded0f6bea3e98218fdf94b6435f81ce1d,195,M,core/src/main/java/org/apache/mahout/cf/taste/model/DataModel.java,1,1,6,4
25217da1dbdba7e722db741aa11f98e86e41784d,102,M,core/src/main/java/org/apache/mahout/cf/taste/impl/eval/AbstractDifferenceRecommenderEvaluator.java,1,4,15,4
25217da1dbdba7e722db741aa11f98e86e41784d,102,M,core/src/main/java/org/apache/mahout/cf/taste/impl/model/file/FileDataModel.java,75,19,84,4
25217da1dbdba7e722db741aa11f98e86e41784d,102,M,examples/src/main/java/org/apache/mahout/cf/taste/example/bookcrossing/BookCrossingRecommenderEvaluatorRunner.java,0,4,6,4
25217da1dbdba7e722db741aa11f98e86e41784d,102,M,examples/src/main/java/org/apache/mahout/cf/taste/example/jester/JesterRecommenderEvaluatorRunner.java,0,4,6,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,core/pom.xml,9,10,26,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,examples/pom.xml,13,14,28,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,maven/pom.xml,8,9,24,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,pom.xml,5,6,16,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,taste-web/pom.xml,6,7,22,4
e5202fa398606c92c3b05dc540ed2ebc4dec6f88,0,M,utils/pom.xml,6,7,20,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,buildtools/pom.xml,1,1,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,core/pom.xml,1,1,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,distribution/pom.xml,1,1,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,distribution/src/main/assembly/bin.xml,9,0,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,distribution/src/main/assembly/src.xml,10,0,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,examples/pom.xml,1,1,5,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,math/pom.xml,1,1,6,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,pom.xml,28,24,70,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,M,taste-web/pom.xml,2,3,6,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/.gitignore,0,10,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/KEYS,0,710,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/LICENSE.txt,0,526,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/NOTICE.txt,0,51,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/README.txt,0,18,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/bin/mahout,0,219,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/buildtools/clover.license,0,7,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/buildtools/pom.xml,0,43,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/buildtools/src/main/resources/mahout-checkstyle-suppressions.xml,0,34,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/buildtools/src/main/resources/mahout-checkstyle.xml,0,282,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/buildtools/src/main/resources/mahout-pmd-ruleset.xml,0,189,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/canopy.props,0,14,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/cat.props,0,4,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/cleansvd.props,0,3,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/clusterdump.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/dirichlet.props,0,19,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/driver.classes.props,0,32,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/fkmeans.props,0,16,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/fpg.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/itemsimilarity.props,0,9,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/kmeans.props,0,12,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/lda.props,0,11,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/ldatopics.props,0,9,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/lucene.vector.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/matrixmult.props,0,6,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/meanshift.props,0,13,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/prepare20newsgroups.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/recommenditembased.props,0,14,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/rowid.props,0,2,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/rowsimilarity.props,0,8,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/runlogistic.props,0,1,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/seq2sparse.props,0,15,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/seqdirectory.props,0,3,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/seqdumper.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/seqwiki.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/svd.props,0,6,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/testclassifier.props,0,6,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/trainclassifier.props,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/trainlogistic.props,0,2,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/transpose.props,0,2,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/conf/vectordump.props,0,1,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/core/build.properties,0,0,0,4
ce337a9c20c48c52c1680a4d1074a943c57c2107,0,D,trunk/core/pom.xml,0,273,0,4
