sha,issues,change_type,name
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/PrimativeShortVersionEntity.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/ShortVersionEntity.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/TestVersionFieldType.java
428d7d4b33b38937f046a6990c754be37316d1f7,2435,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/version/type/TimestampVersionEntity.java
5fb9e7172681211588a526257d8c5a1bb5111530,2095;2072,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
5fb9e7172681211588a526257d8c5a1bb5111530,2095;2072,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/TestTimestampPKDeletion.java
5fb9e7172681211588a526257d8c5a1bb5111530,2095;2072,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/EntityWithTimestampPK.java
5b3fea7cd446622d8479ca13e09b225161910bea,2410,M,openjpa-examples/openbooks/pom.xml
35a09a7f3688f75e4ad5c1fb336a5ebf75a466ee,2102,M,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java
cd7851e9d34941787178b35c6f54149863536b8b,2292,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
35c91eef22c711ca193954104be9ce3ba2065f39,2221,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
35c91eef22c711ca193954104be9ce3ba2065f39,2221,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/strategy/value/TestValueStrategy.java
35c91eef22c711ca193954104be9ce3ba2065f39,2221,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/strategy/value/ValueStrategyEntity.java
35c91eef22c711ca193954104be9ce3ba2065f39,2221,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/strategy/value/ValueStrategyHandler.java
c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,2414,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderCacheImpl.java
c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238,2414,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
